z	O
)	O
=	O
F	O
-	O
1	O
{	O
[	O
P	O
~	O
1	O
(	O
rho	O
-	O
-	O
>	O
;	O
z	O
)	O
+	O
P	O
~	O
2	O
(	O
rho	O
-	O
-	O
>	O
;	O
z	O
)	O
exp	O
(	O
-	O
iOmegat	O
]	O
}	O
,	O
(	O
1a	O
)	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacqWGtbWucqGGOaakcuWGYbGCgaWcaiabcYcaSiabdQha6jabcMcaPiabg2da9iabdAeagnaaCaaaleqabaGaeyOeI0IaeGymaedaaOWaaiWabeaadaWadaqaaiqbdcfaqzaaiaWaaSbaaSqaaiabigdaXaqabaGccqGGOaakiiGacuWFbpGCgaWcaiabcUda7iabdQha6jabcMcaPiabgUcaRiqbdcfaqzaaiaWaaSbaaSqaaiabikdaYaqabaGccqGGOaakcuWFbpGCgaWcaiabcUda7iabdQha6jabcMcaPiGbcwgaLjabcIha4jabcchaWjabcIcaOiabgkHiTiabdMgaPjabfM6axjabdsha0bGaay5waiaaw2faaaGaay5Eaiaaw2haaiabcYcaSiaaxMaacaWLjaWaaeWaaeaacqaIXaqmcqqGHbqyaiaawIcacaGLPaaaaaa	O
@	O
5D95	O
@	O
where	O
P	O
~	O
1	O
,	O
2	O
(	O
rho	O
-	O
-	O
>	O
;	O
z	O
)	O
=	O
P	O
~	O
1	O
,	O
2	O
(	O
rho	O
-	O
-	O
>	O
)	O
exp	O
(	O
ipilambdazrho2	O
)	O
(	O
1b	O
)	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGqbaugaacamaaBaaaleaacqaIXaqmcqGGSaalcqaIYaGmaeqaaOGaeiikaGccciGaf8xWdiNbaSaacqGG7aWocqWG6bGEcqGGPaqkcqGH9aqpcuWGqbaugaacamaaBaaaleaacqaIXaqmcqGGSaalcqaIYaGmaeqaaOGaeiikaGIaf8xWdiNbaSaacqGGPaqkcyGGLbqzcqGG4baEcqGGWbaCcqGGOaakcqWGPbqAcqWFapaCcqWF7oaBcqWG6bGEcqWFbpGCdaahaaWcbeqaaiabikdaYaaakiabcMcaPiaaxMaacaWLjaWaaeWaaeaacqaIXaqmcqqGIbGyaiaawIcacaGLPaaaaaa	O
@	O
53A8	O
@	O
are	O
the	O
generalized	O
defocused	O
pupils	O
[	O
11	O
]	O
.	O
F	O
-	O
1	O
stands	O
for	O
inverse	O
Fourier	O
transform	O
,	O
and	O
Omega	O
is	O
the	O
frequency	O
shift	O
of	O
one	O
of	O
the	O
pupils	O
.	O
The	O
transverse	O
spatial	O
frequency	O
vector	O
rho	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaaiiGacuWFbpGCgaWcaaaa	O
@	O
2E85	O
@	O
=	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
P	O
/	O
lambdaf0	O
is	O
proportional	O
to	O
the	O
real	O
space	O
coordinate	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
P	O
in	O
the	O
pupil	O
plane	O
[	O
10	O
]	O
.	O
lambda	O
is	O
the	O
wavelength	O
of	O
the	O
illumination	O
,	O
and	O
f0	O
is	O
the	O
focal	O
length	O
of	O
the	O
objective	O
.	O
The	O
two	O
pupils	O
used	O
to	O
obtain	O
an	O
in	O
-	O
line	O
Fresnel	O
hologram	O
are	O
,	O
respectively	O
,	O
a	O
spherical	O
wave	O
filling	O
the	O
pupil	O
of	O
the	O
objective	O
,	O
and	O
a	O
point	O
at	O
the	O
center	O
of	O
that	O
pupil	O
:	O
P	O
~	O
1	O
(	O
rho	O
-	O
-	O
>	O
)	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGqbaugaacamaaBaaaleaacqaIXaqmaeqaaOGaeiikaGccciGaf8xWdiNbaSaacqGGPaqkaaa	O
@	O
3295	O
@	O
=	O
exp	O
(	O
ipilambdaz0rho2	O
)	O
circ	O
(	O
rho	O
/	O
rhoMAX	O
)	O
P	O
~	O
2	O
(	O
rho	O
-	O
-	O
>	O
)	O
=	O
delta	O
(	O
rho	O
-	O
-	O
>	O
)	O
.	O
(	O
2	O
)	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGqbaugaacamaaBaaaleaacqaIYaGmaeqaaOGaeiikaGccciGaf8xWdiNbaSaacqGGPaqkcqGH9aqpcqWF0oazcqGGOaakcuWFbpGCgaWcaiabcMcaPiabc6caUiaaxMaacaWLjaWaaeWaaeaacqaIYaGmaiaawIcacaGLPaaaaaa	O
@	O
3D5F	O
@	O
circ	O
(	O
x	O
)	O
is	O
a	O
disc	O
function	O
of	O
unit	O
radius	O
.	O
rhoMAX	O
=	O
sinalpha	O
/	O
lambda	O
is	O
the	O
cutoff	O
frequency	O
of	O
the	O
objective	O
,	O
where	O
sinalpha	O
=	O
is	O
its	O
numerical	O
aperture	O
.	O
The	O
Fresnel	O
pattern	O
projected	O
on	O
the	O
object	O
is	O
the	O
interference	O
of	O
the	O
Fourier	O
transforms	O
of	O
the	O
two	O
pupils	O
,	O
namely	O
a	O
spherical	O
wave	O
and	O
a	O
plane	O
wave	O
in	O
the	O
paraxial	O
approximation	O
.	O
The	O
Fresnel	O
number	O
of	O
this	O
pattern	O
is	O
determined	O
by	O
the	O
free	O
parameter	O
z0	O
,	O
which	O
is	O
the	O
distance	O
from	O
the	O
objective	O
'	O
s	O
focal	O
plane	O
to	O
the	O
point	O
where	O
the	O
spherical	O
wave	O
comes	O
to	O
a	O
focus	O
.	O
There	O
are	O
two	O
possible	O
modes	O
of	O
operation	O
,	O
depending	O
on	O
the	O
detector	O
geometry	O
[	O
5	O
]	O
.	O
With	O
a	O
spatially	O
integrating	O
detector	O
,	O
the	O
resulting	O
data	O
is	O
a	O
convolution	O
of	O
the	O
object	O
'	O
s	O
intensity	O
distribution	O
with	O
the	O
desired	O
complex	O
PSF	O
(	O
namely	O
,	O
a	O
spherical	O
wave	O
with	O
a	O
radius	O
of	O
curvature	O
z0	O
+	O
z	O
,	O
and	O
a	O
radius	O
a	O
=	O
z0sinalpha	O
,	O
in	O
this	O
case	O
)	O
.	O
This	O
detection	O
mode	O
leads	O
to	O
a	O
hologram	O
from	O
which	O
the	O
three	O
-	O
dimensional	O
distribution	O
of	O
scattering	O
intensity	O
,	O
absorption	O
,	O
and	O
fluorescence	O
intensity	O
can	O
be	O
reconstructed	O
.	O
With	O
a	O
point	O
detector	O
at	O
the	O
center	O
of	O
a	O
conjugate	O
pupil	O
plane	O
,	O
the	O
resulting	O
data	O
is	O
a	O
convolution	O
of	O
the	O
object	O
'	O
s	O
complex	O
amplitude	O
distribution	O
with	O
the	O
same	O
complex	O
PSF	O
.	O
The	O
reconstruction	O
of	O
this	O
hologram	O
gives	O
the	O
three	O
-	O
dimensional	O
distribution	O
of	O
the	O
specimen	B-Anatomy
'	O
s	O
complex	O
amplitude	O
transmittance	O
.	O
In	O
particular	O
,	O
assuming	O
that	O
multiple	O
scattering	O
can	O
be	O
ignored	O
,	O
the	O
phase	O
of	O
the	O
reconstruction	O
is	O
a	O
quantitative	O
measure	O
of	O
the	O
integrated	O
optical	O
path	O
length	O
through	O
the	O
specimen	B-Anatomy
.	O
These	O
two	O
modes	O
of	O
operation	O
are	O
similar	O
to	O
the	O
usual	O
coherent	O
/	O
incoherent	O
imaging	O
modes	O
of	O
a	O
conventional	O
system	O
,	O
which	O
are	O
obtained	O
by	O
using	O
,	O
respectively	O
,	O
a	O
point	O
source	O
,	O
or	O
a	O
large	O
spatially	O
incoherent	O
source	O
.	O
In	O
scanning	O
holography	O
,	O
the	O
detector	O
size	O
plays	O
a	O
similar	O
role	O
to	O
that	O
of	O
the	O
source	O
size	O
in	O
conventional	O
imaging	O
.	O
For	O
simplicity	O
,	O
let	O
'	O
s	O
assume	O
an	O
object	O
with	O
an	O
amplitude	O
transmittance	O
T	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
,	O
z	O
)	O
.	O
Note	O
that	O
for	O
an	O
incoherent	O
or	O
fluorescent	O
object	O
,	O
the	O
phase	O
of	O
the	O
transmitted	O
field	O
is	O
a	O
random	O
variable	O
,	O
and	O
only	O
the	O
intensity	O
I	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
,	O
z	O
)	O
=	O
|	O
T	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
,	O
z	O
)	O
|	O
2	O
is	O
measurable	O
.	O
For	O
a	O
quasi	O
transparent	O
object	O
,	O
the	O
phase	O
is	O
equal	O
to	O
the	O
integrated	O
optical	O
thickness	O
of	O
the	O
object	O
:	O
Phi	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
)	O
=	O
(	O
2pi	O
/	O
lambda	O
)	O
integraldzn	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
,	O
z	O
)	O
,	O
where	O
n	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
,	O
z	O
)	O
is	O
the	O
3D	O
distribution	O
of	O
refractive	O
index	O
.	O
The	O
amplitude	O
distribution	O
after	O
the	O
object	O
is	O
written	O
as	O
A	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
hGuQ8kuc9pgc9s8qqaq	O
=	O
dirpe0xb9q8qiLsFr0	O
=	O
vr0	O
=	O
vr0dc8meaabaqaciaacaGaaeqabaqabeGadaaakeaacuWGYbGCgaWcaaaa	O
@	O
2E2B	O
@	O
,	O
t	O
)	O
=	O
integraldzS	O
(	O
r	O
-	O
-	O
>	O
MathType	O
@	O
MTEF	O
@	O
5	O
@	O
5	O
@	O
+	O
=	O
feaafiart1ev1aaatCvAUfKttLearuWrP9MDH5MBPbIqV92AaeXatLxBI9gBaebbnrfifHhDYfgasaacH8akY	O
=	O
wiFfYdH8Gipec8Eeeu0xXdbba9frFj0	O
=	O
OqFfea0dXdd9vqai	O
=	O
